,Unnamed: 0,PMID,TITLE,FILEPATH,PAPER_TYPE,STUDY_TYPE,trauma_counts,rejected,rejection_log,SORTED_FILEPATH
5362,5362,29766051,Does diabetes type increase the odds of venous thromboembolism following traumatic injury?,PDF\29766051\tsaco-2016-000003.pdf,Journal Article,human,83.0,False,,Human Studies\Journal Article\tsaco-2016-000003.pdf
5363,5363,29766056,New device for temporary hemorrhage control in penetrating injuries to the ventricles.,PDF\29766056\tsaco-2016-000012.pdf,Journal Article,both,24.0,False,,Both\Journal Article\tsaco-2016-000012.pdf
5364,5364,29766060,Dynamic response due to behind helmet blunt trauma measured with a human head surrogate.,PDF\29766060\tsaco-2016-000016.pdf,Journal Article,human,60.0,False,,Human Studies\Journal Article\tsaco-2016-000016.pdf
5365,5365,29766069,Pre-emptive administration of fibrinogen concentrate contributes to improved prognosis in patients with severe trauma.,PDF\29766069\tsaco-2016-000037.pdf,Journal Article,human,70.0,False,,Human Studies\Journal Article\tsaco-2016-000037.pdf
5366,5366,29766070,Vasopressin analog terlipressin attenuates kidney injury in hemorrhagic shock.,PDF\29766070\tsaco-2016-000039.pdf,Journal Article,both,22.0,False,,Both\Journal Article\tsaco-2016-000039.pdf
5367,5367,29766074,Risk factors for extubation failure at a level I trauma center: does the specialty of the intensivist matter?,PDF\29766074\tsaco-2016-000052.pdf,Journal Article,human,53.0,False,,Human Studies\Journal Article\tsaco-2016-000052.pdf
5368,5368,29766083,Prognostic predictors of early mortality from exsanguination in adult trauma: a Malaysian trauma center experience.,PDF\29766083\tsaco-2016-000070.pdf,Journal Article,human,103.0,False,,Human Studies\Journal Article\tsaco-2016-000070.pdf
5369,5369,29766100,Trauma resource designation: an innovative approach to improving trauma system overtriage.,PDF\29766100\tsaco-2017-000102.pdf,Journal Article,human,151.0,False,,Human Studies\Journal Article\tsaco-2017-000102.pdf
5370,5370,29766104,Correlating abdominal pain and intra-abdominal injury in patients with blunt abdominal trauma.,PDF\29766104\tsaco-2017-000109.pdf,Journal Article,human,74.0,False,,Human Studies\Journal Article\tsaco-2017-000109.pdf
5371,5371,29766106,Clinical indicators of hemorrhagic shock in pregnancy.,PDF\29766106\tsaco-2017-000112.pdf,Journal Article,human,29.0,False,,Human Studies\Journal Article\tsaco-2017-000112.pdf
5372,5372,29766111,Ten-year inhospital mortality trends for patients with trauma in Japan: a multicentre observational study.,PDF\29766111\tsaco-2017-000120.pdf,Journal Article,human,66.0,False,,Human Studies\Journal Article\tsaco-2017-000120.pdf
5373,5373,29766112,Derivation and validation of a two-biomarker panel for diagnosis of ARDS in patients with severe traumatic injuries.,PDF\29766112\tsaco-2017-000121.pdf,Journal Article,both,25.0,False,,Both\Journal Article\tsaco-2017-000121.pdf
5374,5374,29766121,Current outcomes of blunt open pelvic fractures: how modern advances in trauma care may decrease mortality.,PDF\29766121\tsaco-2017-000136.pdf,Journal Article,human,35.0,False,,Human Studies\Journal Article\tsaco-2017-000136.pdf
5375,5375,29766128,A multi-decade joinpoint analysis of firearm injury severity.,PDF\29766128\tsaco-2017-000139.pdf,Journal Article,human,38.0,False,,Human Studies\Journal Article\tsaco-2017-000139.pdf
5376,5376,29766129,Is thromboelastography (TEG)-based resuscitation better than empirical 1:1 transfusion?,PDF\29766129\tsaco-2017-000140.pdf,Journal Article,human,39.0,False,,Human Studies\Journal Article\tsaco-2017-000140.pdf
5377,5377,29766137,After the embo: predicting non-hemorrhagic indications for splenectomy after angioembolization in patients with blunt trauma.,PDF\29766137\tsaco-2017-000159.pdf,Journal Article,human,31.0,False,,Human Studies\Journal Article\tsaco-2017-000159.pdf
5378,5378,29766138,Risk stratification tools in emergency general surgery.,PDF\29766138\tsaco-2017-000160.pdf,Journal Article,human,63.0,False,,Human Studies\Journal Article\tsaco-2017-000160.pdf
5379,5379,29766997,Bioinformatic analysis of the ssc-miR-146b upstream promoter region.,PDF\29766997\main.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\main.pdf
5380,5380,29768341,The plethysmographic variability index does not predict fluid responsiveness estimated by esophageal Doppler during kidney transplantation: A controlled study.,PDF\29768341\medi-97-e10723.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\medi-97-e10723.pdf
5381,5381,29768734,In vitro efficacy of pro- and anticoagulant strategies in compensated and acutely ill patients with cirrhosis.,PDF\29768734\LIV-38-1988.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\LIV-38-1988.pdf
5382,5382,29769030,In silico simulation of liver crack detection using ultrasonic shear wave imaging.,PDF\29769030\12880_2018_Article_249.pdf,Journal Article,both,38.0,False,,Both\Journal Article\12880_2018_Article_249.pdf
5383,5383,29769109,Valproate-induced hyperammonemia - uncovering an underlying inherited metabolic disorder: a case report.,PDF\29769109\13256_2018_Article_1666.pdf,Case Reports,human,1.0,True,['trauma_count'],Human Studies\Case Reports\13256_2018_Article_1666.pdf
5384,5384,29769119,Adefovir dipivoxil induced hypophosphatemic osteomalacia in chronic hepatitis B: a comparative study of Chinese and foreign case series.,PDF\29769119\40360_2018_Article_212.pdf,Case Reports,both,1.0,True,['trauma_count'],Both\Case Reports\40360_2018_Article_212.pdf
5385,5385,29769126,Polymorphism and plasma levels of apolipoprotein E and the risk of aneurysmal subarachnoid hemorrhage in a Chinese population: a case-control study.,PDF\29769126\12944_2018_Article_755.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\12944_2018_Article_755.pdf
5386,5386,29770194,Clinical utility of hyperbaric oxygen therapy in genitourinary medicine.,PDF\29770194\MGR-8-29.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\MGR-8-29.pdf
5387,5387,29771870,Hyperfibrinolysis Is an Important Cause of Early Hemorrhage in Patients with Acute Promyelocytic Leukemia.,PDF\29771870\medscimonit-24-3249.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\medscimonit-24-3249.pdf
5388,5388,29771873,"Community-Based Services to Improve Testing and Linkage to Care Among Non-U.S.-Born Persons with Chronic Hepatitis B Virus Infection - Three U.S. Programs, October 2014-September 2017.",PDF\29771873\mm6719a2.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\mm6719a2.pdf
5389,5389,29772717,A Rapid Screen for Host-Encoded miRNAs with Inhibitory Effects against Ebola Virus Using a Transcription- and Replication-Competent Virus-Like Particle System.,PDF\29772717\ijms-19-01488.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ijms-19-01488.pdf
5390,5390,29773783,Cholesteryl Ester Storage Disease: Fatal Outcome without Causal Therapy in a Female Patient with the Preventable Sequelae of Progressive Liver Disease after Many Years of Mild Symptoms.,PDF\29773783\amjcaserep-19-577.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\amjcaserep-19-577.pdf
5391,5391,29774048,The complications associated with Resuscitative Endovascular Balloon Occlusion of the Aorta (REBOA).,PDF\29774048\13017_2018_Article_181.pdf,Journal Article,both,29.0,False,,Both\Journal Article\13017_2018_Article_181.pdf
5392,5392,29774196,Common Carotid Artery Dissection in Multiple Extracranial Injury: A Case Report.,PDF\29774196\kjn-14-28.pdf,Case Reports,human,11.0,False,,Human Studies\Case Reports\kjn-14-28.pdf
5393,5393,29774231,Semaphorin3A Signaling Is Dispensable for Motor Axon Reinnervation of the Adult Neuromuscular Junction.,PDF\29774231\ENEURO.0155-17.2018.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\ENEURO.0155-17.2018.pdf
5394,5394,29776408,Pre- and intra-operative predictors of postoperative hospital length of stay in patients undergoing radical prostatectomy for prostate cancer in China: a retrospective observational study.,PDF\29776408\12894_2018_Article_351.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\12894_2018_Article_351.pdf
5395,5395,29776439,Concurrence of symmetrical peripheral gangrene and venous limb gangrene following polytrauma: a case report.,PDF\29776439\13256_2018_Article_1684.pdf,Case Reports,human,5.0,False,,Human Studies\Case Reports\13256_2018_Article_1684.pdf
5396,5396,29776837,Evaluation of massive transfusion protocol practices by type of trauma at a level I trauma center.,PDF\29776837\main.pdf,Comparative Study,human,165.0,False,,Human Studies\Comparative Study\main.pdf
5397,5397,29780305,Cheiro-Oral syndrome caused by thalamus hemorrhage: A case report.,PDF\29776837\main.pdf,Case Reports,human,165.0,False,,Human Studies\Case Reports\main.pdf
5398,5398,29780616,Multiple intra-hepatic and abdominal splenosis: an easy call if you know about it.,PDF\29780616\10.1177_2058460118772324.pdf,Case Reports,human,5.0,False,,Human Studies\Case Reports\10.1177_2058460118772324.pdf
5399,5399,29781374,APRIL and sTACI could be predictors of multiorgan dysfunction syndrome in sepsis.,PDF\29781374\kvir-09-01-1462636.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\kvir-09-01-1462636.pdf
5400,5400,29783990,Acute liver failure after valproate exposure in patients with POLG1 mutations and the prognosis after liver transplantation.,PDF\29783990\13023_2018_Article_822.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\13023_2018_Article_822.pdf
5401,5401,29783997,Graft protective effect and induction of CD4<sup>+</sup>Foxp3<sup>+</sup> cell by Thrombomodulin on allograft arteriosclerosis in mice.,PDF\29783997\13019_2018_Article_731.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\13019_2018_Article_731.pdf
5402,5402,29784591,Accuracy and outcome of rapid ultrasound in shock and hypotension (RUSH) in Egyptian polytrauma patients.,PDF\29784591\main.pdf,Journal Article,human,33.0,False,,Human Studies\Journal Article\main.pdf
5403,5403,29785108,The protective role of quercetin and arginine on gold nanoparticles induced hepatotoxicity in rats.,PDF\29785108\ijn-13-2821.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ijn-13-2821.pdf
5404,5404,29785189,Complement Factor D protects mice from ethanol-induced inflammation and liver injury.,PDF\29785189\ECAM2018-3523126.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\ECAM2018-3523126.pdf
5405,5405,29787959,High-voltage electrical injury complicated by compartment syndrome and acute kidney injury with successful limb salvage: A case report and review of the literature.,PDF\29787959\main.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\main.pdf
5406,5406,29788711,Garlic (Allium sativum) exhibits a cardioprotective effect in experimental chronic renal failure rat model by reducing oxidative stress and controlling cardiac Na<sup>+</sup>/K<sup>+</sup>-ATPase activity and Ca<sup>2+</sup> levels.,PDF\29788711\kjfm-2018-39-3-204.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\kjfm-2018-39-3-204.pdf
5407,5407,29788923,The segmentation of bones in pelvic CT images based on extraction of key frames.,PDF\29788923\12880_2018_Article_260.pdf,Journal Article,human,5.0,False,,Human Studies\Journal Article\12880_2018_Article_260.pdf
5408,5408,29789335,Prediction of Thrombotic and Bleeding Events After Percutaneous Coronary Intervention: CREDO-Kyoto Thrombotic and Bleeding Risk Scores.,PDF\29789335\JAH3-7-e008708.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\JAH3-7-e008708.pdf
5409,5409,29789519,A Macaca Fascicularis Knee Osteoarthritis Model Developed by Modified Hulth Combined with Joint Scratches.,PDF\29789519\medscimonit-24-3393.pdf,Journal Article,both,4.0,False,,Both\Journal Article\medscimonit-24-3393.pdf
5410,5410,29791494,Sequential assessment of clinical and laboratory parameters in patients with hemorrhagic fever with renal syndrome.,PDF\29791494\pone.0197661.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0197661.pdf
5411,5411,29792183,Estimated intraoperative blood loss correlates with postoperative cardiopulmonary complications and length of stay in patients undergoing video-assisted thoracoscopic lung cancer lobectomy: a retrospective cohort study.,PDF\29792183\12893_2018_Article_360.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\12893_2018_Article_360.pdf
5412,5412,29794776,Effects of genetic variants on serum parathyroid hormone in hyperparathyroidism and end-stage renal disease patients: A systematic review and meta-analysis.,PDF\29794776\medi-97-e10834.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\medi-97-e10834.pdf
5413,5413,29795112,Reduced levels of miRNAs 449 and 34 in sperm of mice and men exposed to early life stress.,PDF\29795112\41398_2018_Article_146.pdf,Journal Article,both,8.0,False,,Both\Journal Article\41398_2018_Article_146.pdf
5414,5414,29795559,Association between serum albumin level and incidence of end-stage renal disease in patients with Immunoglobulin A nephropathy: A possible role of albumin as an antioxidant agent.,PDF\29795559\pone.0196655.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0196655.pdf
5415,5415,29795560,"Zika virus infection in the Veterans Health Administration (VHA), 2015-2016.",PDF\29795560\pntd.0006416.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\pntd.0006416.pdf
5416,5416,29796300,Efficacy of thoracoscopic surgery in the treatment of lung cancer in the perioperative period and its effects on serum D-dimer.,PDF\29796300\fsoa-04-297.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\fsoa-04-297.pdf
5417,5417,29796434,Quality of life and reconstructive surgery efforts in severe hand injuries.,PDF\29796434\RomJOphthalmol-62-48.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\RomJOphthalmol-62-48.pdf
5418,5418,29799542,Measuring coagulation in burns: an evidence-based systematic review.,PDF\29799542\10.1177_2059513117728201.pdf,Journal Article,both,20.0,False,,Both\Journal Article\10.1177_2059513117728201.pdf
5419,5419,29799837,Elevated Nrf-2 responses are insufficient to mitigate protein carbonylation in hepatospecific PTEN deletion mice.,PDF\29799837\pone.0198139.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0198139.pdf
5420,5420,29801512,Rare presentation of rickettsial infection as purpura fulminans: a case report.,PDF\29801512\13256_2018_Article_1672.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\13256_2018_Article_1672.pdf
5421,5421,29805352,Antipsychotic Drugs and Liver Injury.,PDF\29805352\crg-0012-0099.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\crg-0012-0099.pdf
5422,5422,29805803,ROUNDS Studies: Relation of OUtcomes with Nutrition Despite Severity-Round One: Ultrasound Muscle Measurements in Critically Ill Adult Patients.,PDF\29805803\JNME2018-7142325.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\JNME2018-7142325.pdf
