KEYWORD A,KEYWORD B,COUNT
pancreatic injury,(ldh),1
pancreatic injury,l-fabp,0
pancreatic injury,lipocalin,0
pancreatic injury,liver enzyme tests,0
pancreatic injury,liver-fabp,0
pancreatic injury,lipase,51
pancreatic injury,marker,17
pancreatic injury,molecular biomarker,0
pancreatic injury,molecular markers,1
pancreatic injury,myoglobin,0
pancreatic injury,myeloperoxidase,18
pancreatic injury,malate dehydrogenase,0
pancreatic injury,(mcsfr),0
pancreatic injury,macrophage colony stimulating factor receptor,0
pancreatic injury,(mdh),0
pancreatic injury,microrna-122,0
pancreatic injury,mir-122,0
pancreatic injury,mirnas,5
pancreatic injury,mir-216a,4
pancreatic injury,mir-216b,1
pancreatic injury,mir-217,1
pancreatic injury,micrornas,8
pancreatic injury,mean arterial bp,0
pancreatic injury,(mods),1
pancreatic injury,multiple organ dysfunction score,0
pancreatic injury,neutrophil gelatinase-associated lipocalin,0
pancreatic injury,neutrophils,11
pancreatic injury,n-acetyl-β-d-glucosaminidase,0
pancreatic injury,nuclear fragments in circulating erythrocytes,0
pancreatic injury,ngal,0
pancreatic injury,n-gal,0
pancreatic injury,niss,0
pancreatic injury,(no),0
pancreatic injury,nitric oxide,14
pancreatic injury,novel markers,0
pancreatic injury,n-terminal pro-b-type natriuretic peptide,0
pancreatic injury,(nt-probnp),0
pancreatic injury,odd ratio,0
pancreatic injury,opn,1
pancreatic injury,osteopontin,1
pancreatic injury,polymorphonuclear elastase,0
pancreatic injury,pon1,0
pancreatic injury,paraoxonase 1 normalized to prothrombin protein,0
pancreatic injury,platelet count,0
pancreatic injury,polymorpho-nuclear neutrophil elastase,0
pancreatic injury,(pmn),0
pancreatic injury,(pao2),0
pancreatic injury,platelets,0
pancreatic injury,potassium,1
pancreatic injury,parameters,13
pancreatic injury,paraxonase 1,0
pancreatic injury,pon1,0
pancreatic injury,purine nucleoside phosphorylase,0
pancreatic injury,pnp,0
pancreatic injury,pathogenic,3
pancreatic injury,pathologic,10
pancreatic injury,phosphate,2
pancreatic injury,physiologic,5
pancreatic injury,platelets and ph-value,0
pancreatic injury,point of care,0
pancreatic injury,procalcitonin,0
pancreatic injury,(pct),0
pancreatic injury,prothrombin time,0
pancreatic injury,properdin,0
pancreatic injury,protein c,4
pancreatic injury,(paco2),0
pancreatic injury,(paf),0
pancreatic injury,platelet-activating factor,0
pancreatic injury,plasminogen activator inhibitor,0
pancreatic injury,(pai),0
pancreatic injury,(pao2),0
pancreatic injury,(paco2),0
pancreatic injury,platelet-activating factor,0
pancreatic injury,(paf),0
pancreatic injury,(pai),0
pancreatic injury,plasminogen activator inhibitor,0
pancreatic injury,pao2,0
pancreatic injury,revised trauma score,2
pancreatic injury,risk factors,14
pancreatic injury,(roc),1
pancreatic injury,receiver operating characteristic curves,0
pancreatic injury,respiration rate,0
pancreatic injury,red cell count,0
pancreatic injury,sdh,0
pancreatic injury,sorbitol dehydrogenase,0
pancreatic injury,sodium,21
pancreatic injury,suppressor t-cells,0
pancreatic injury,(scr),0
pancreatic injury,screening methods,0
pancreatic injury,sequential organ failure assessment,1
pancreatic injury,sofa,1
pancreatic injury,trauma scoring systems,0
pancreatic injury,test,24
pancreatic injury,testing,5
pancreatic injury,(tff3),0
pancreatic injury,trefoil factor 3,0
pancreatic injury,triss,1
pancreatic injury,troponin,0
pancreatic injury,temperature,1
pancreatic injury,trypsinogen-2,3
pancreatic injury,trypsin-2-a1antitrypsin complex,0
pancreatic injury,trypsin-2-aat,1
pancreatic injury,total and segmented leukocytes,0
pancreatic injury,total t lymphocytes,0
pancreatic injury,(ttl),0
pancreatic injury,tuftsin,0
pancreatic injury,the post-traumatic plasma levels of soluble tumor necrosis factor receptors p55 and p75,0
pancreatic injury,urea,7
pancreatic injury,ultrasound,10
pancreatic injury,white blood cell count,0
pancreatic injury,(wbc),0
pancreatic injury,valproic acid,2
pancreatic injury,(vpa),1
pancreatic injury,vascular endothelial growth factor,3
pancreatic injury,(vegf),1
pancreatic injury,venous thromboembolism,0
pancreatic injury,(vte),0
pelvic injury,α-fetoprotein,0
pelvic injury,4-hydroxy-phenylpyruvate dioxygenase (hpd),0
pelvic injury,5’ nucleotidase,0
pelvic injury,alpha-glutathiones-transferase,0
pelvic injury,alpha fetoprotein,0
pelvic injury,(afp),0
pelvic injury,arginase-1,0
pelvic injury,arginase 1,0
pelvic injury,(arg1),0
pelvic injury,argininosuccinate synthetase,0
pelvic injury,(ass),0
pelvic injury,abbreviated injury scale,3
pelvic injury,albumin,0
pelvic injury,amylase,0
pelvic injury,alt: alanine aminotransferase,0
pelvic injury,alp: alkaline phosphatase,0
pelvic injury,ast: aspartate aminotransferase,0
pelvic injury,apache ii,0
pelvic injury,area under the receiver operating characteristic curve,0
pelvic injury,arterial pressure,2
pelvic injury,arterial partial pressure of carbon dioxide,0
pelvic injury,arterial partial pressure of oxygen,0
pelvic injury,aurocs,0
pelvic injury,auc,0
pelvic injury,active t lymphocytes,0
pelvic injury,(atl),0
pelvic injury,amylase,0
pelvic injury,amyloid a,0
pelvic injury,arterial ph,0
pelvic injury,bilirubin,0
pelvic injury,biochemical,0
pelvic injury,biochemical marker,0
pelvic injury,biochemical panel,0
pelvic injury,biomarkers,1
pelvic injury,biomarker panel,0
pelvic injury,biochemical parameters,0
pelvic injury,blood urine nitrogen,0
pelvic injury,blood pressure,3
pelvic injury,bun,0
pelvic injury,bnp,0
pelvic injury,b lymphocytes,0
pelvic injury,(cd3),0
pelvic injury,(cd4),1
pelvic injury,(cd8),0
pelvic injury,complete blood counts,0
pelvic injury,c3 complement,0
pelvic injury,complement factor b,0
pelvic injury,computed tomogram,0
pelvic injury,c5a,0
pelvic injury,chip,0
pelvic injury,ck-mb,0
pelvic injury,clinical factors,0
pelvic injury,clinical variable,0
pelvic injury,creatinine,0
pelvic injury,creatine kinase,0
pelvic injury,c-reactive protein,0
pelvic injury,crp,0
pelvic injury,coagulation tests,2
pelvic injury,complement,0
pelvic injury,computed tomography,13
pelvic injury,computed tomographic scanning,0
pelvic injury,creatine kinase muscle and brain,0
pelvic injury,ctni,0
pelvic injury,ct scan,5
pelvic injury,cystatin c,0
pelvic injury,cystatin-c,0
pelvic injury,cxcl10,0
pelvic injury,cxcr3,0
pelvic injury,cadherin-5,0
pelvic injury,calcium,0
pelvic injury,caspase cleaved cytokeratin 18,0
pelvic injury,(cck18),0
pelvic injury,cdh5,0
pelvic injury,ceruloplasmin,0
pelvic injury,clinical parameters,1
pelvic injury,collagen iv,0
pelvic injury,cytokeratin 18,0
pelvic injury,d-dimer,1
pelvic injury,diagnosis,20
pelvic injury,diagnostic,26
pelvic injury,diagnostic modelling,0
pelvic injury,estimated glomerular filtration rate,0
pelvic injury,estrogen sulfotransferase,0
pelvic injury,egfr,0
pelvic injury,(est-1),0
pelvic injury,fabps,0
pelvic injury,fabp,0
pelvic injury,fatty acid binding protein,0
pelvic injury,fatty acid binding protein 1,0
pelvic injury,fdp,1
pelvic injury,fibrin degradation products,1
pelvic injury,fibrin/fibrinogen degradation products,0
pelvic injury,fibrinogen,1
pelvic injury,fibtem,0
pelvic injury,full blood cell count,0
pelvic injury,f- protein,0
pelvic injury,fabp1,0
pelvic injury,glucose,0
pelvic injury,glutathione s-transferases (gst),0
pelvic injury,gamma glutamyl transferase,0
pelvic injury,glasgow coma scale,3
pelvic injury,glutamate dehydrogenase,0
pelvic injury,gldh,0
pelvic injury,gstα,0
pelvic injury,gsta,0
pelvic injury,glutathione s-transferase alpha,0
pelvic injury,hemoglobin,2
pelvic injury,hematocrite,0
pelvic injury,hs-crp,0
pelvic injury,hscrp,0
pelvic injury,hyaluronic acid,0
pelvic injury,high mobility group box-1,0
pelvic injury,hmgb1,0
pelvic injury,howell–jolly bodies,0
pelvic injury,human leucocyte antigen,0
pelvic injury,heart rate,3
pelvic injury,helper t cells,0
pelvic injury,(hla)-dr,0
pelvic injury,hppd,0
pelvic injury,i-fabp,0
pelvic injury,il-6,0
pelvic injury,il-8,0
pelvic injury,il-10,0
pelvic injury,il-18,0
pelvic injury,imaging,31
pelvic injury,independent predictors,0
pelvic injury,injury severity score,11
pelvic injury,intestinal-fabp,0
pelvic injury,iss,9
pelvic injury,immunoglobulins,0
pelvic injury,iga,0
pelvic injury,igm,0
pelvic injury,igg,0
pelvic injury,ip-10,0
pelvic injury,jolly bodies,0
pelvic injury,kidney injury molecule-1,0
pelvic injury,(kim-1),0
pelvic injury,k18,0
pelvic injury,lect2,0
pelvic injury,leucocyte cell-derived chemotaxin-2,0
pelvic injury,lymphocytes,1
pelvic injury,laboratory parameters,0
pelvic injury,laboratory tests,0
pelvic injury,lactate,4
pelvic injury,lactate dehydrogenase,0
pelvic injury,(ldh),0
pelvic injury,l-fabp,0
pelvic injury,lipocalin,0
pelvic injury,liver enzyme tests,0
pelvic injury,liver-fabp,0
pelvic injury,lipase,0
pelvic injury,marker,1
pelvic injury,molecular biomarker,0
pelvic injury,molecular markers,0
pelvic injury,myoglobin,0
pelvic injury,myeloperoxidase,0
pelvic injury,malate dehydrogenase,0
pelvic injury,(mcsfr),0
pelvic injury,macrophage colony stimulating factor receptor,0
pelvic injury,(mdh),0
pelvic injury,microrna-122,0
pelvic injury,mir-122,0
pelvic injury,mirnas,0
pelvic injury,mir-216a,0
pelvic injury,mir-216b,0
pelvic injury,mir-217,0
pelvic injury,micrornas,0
pelvic injury,mean arterial bp,0
pelvic injury,(mods),1
pelvic injury,multiple organ dysfunction score,0
pelvic injury,neutrophil gelatinase-associated lipocalin,0
pelvic injury,neutrophils,0
pelvic injury,n-acetyl-β-d-glucosaminidase,0
pelvic injury,nuclear fragments in circulating erythrocytes,0
pelvic injury,ngal,0
pelvic injury,n-gal,0
pelvic injury,niss,1
pelvic injury,(no),0
pelvic injury,nitric oxide,1
pelvic injury,novel markers,0
pelvic injury,n-terminal pro-b-type natriuretic peptide,0
pelvic injury,(nt-probnp),0
pelvic injury,odd ratio,0
pelvic injury,opn,0
pelvic injury,osteopontin,0
pelvic injury,polymorphonuclear elastase,0
pelvic injury,pon1,0
pelvic injury,paraoxonase 1 normalized to prothrombin protein,0
pelvic injury,platelet count,0
pelvic injury,polymorpho-nuclear neutrophil elastase,0
pelvic injury,(pmn),0
pelvic injury,(pao2),1
pelvic injury,platelets,0
pelvic injury,potassium,1
pelvic injury,parameters,6
pelvic injury,paraxonase 1,0
pelvic injury,pon1,0
pelvic injury,purine nucleoside phosphorylase,0
pelvic injury,pnp,0
pelvic injury,pathogenic,0
pelvic injury,pathologic,0
pelvic injury,phosphate,0
pelvic injury,physiologic,1
pelvic injury,platelets and ph-value,0
pelvic injury,point of care,0
pelvic injury,procalcitonin,0
pelvic injury,(pct),0
pelvic injury,prothrombin time,0
pelvic injury,properdin,0
pelvic injury,protein c,0
pelvic injury,(paco2),0
pelvic injury,(paf),0
pelvic injury,platelet-activating factor,0
pelvic injury,plasminogen activator inhibitor,0
pelvic injury,(pai),0
pelvic injury,(pao2),1
pelvic injury,(paco2),0
pelvic injury,platelet-activating factor,0
pelvic injury,(paf),0
pelvic injury,(pai),0
pelvic injury,plasminogen activator inhibitor,0
pelvic injury,pao2,1
pelvic injury,revised trauma score,1
pelvic injury,risk factors,6
pelvic injury,(roc),1
pelvic injury,receiver operating characteristic curves,0
pelvic injury,respiration rate,0
pelvic injury,red cell count,0
pelvic injury,sdh,0
pelvic injury,sorbitol dehydrogenase,0
pelvic injury,sodium,0
pelvic injury,suppressor t-cells,0
pelvic injury,(scr),0
pelvic injury,screening methods,0
pelvic injury,sequential organ failure assessment,1
pelvic injury,sofa,1
pelvic injury,trauma scoring systems,0
pelvic injury,test,6
pelvic injury,testing,3
pelvic injury,(tff3),0
pelvic injury,trefoil factor 3,0
pelvic injury,triss,0
pelvic injury,troponin,0
pelvic injury,temperature,0
pelvic injury,trypsinogen-2,0
pelvic injury,trypsin-2-a1antitrypsin complex,0
pelvic injury,trypsin-2-aat,0
pelvic injury,total and segmented leukocytes,0
pelvic injury,total t lymphocytes,0
pelvic injury,(ttl),0
pelvic injury,tuftsin,0
pelvic injury,the post-traumatic plasma levels of soluble tumor necrosis factor receptors p55 and p75,0
pelvic injury,urea,0
pelvic injury,ultrasound,2
pelvic injury,white blood cell count,0
pelvic injury,(wbc),0
pelvic injury,valproic acid,0
pelvic injury,(vpa),0
pelvic injury,vascular endothelial growth factor,0
pelvic injury,(vegf),0
pelvic injury,venous thromboembolism,1
pelvic injury,(vte),1
pelvic trauma,α-fetoprotein,0
pelvic trauma,4-hydroxy-phenylpyruvate dioxygenase (hpd),0
pelvic trauma,5’ nucleotidase,0
pelvic trauma,alpha-glutathiones-transferase,0
pelvic trauma,alpha fetoprotein,0
pelvic trauma,(afp),0
pelvic trauma,arginase-1,0
pelvic trauma,arginase 1,0
pelvic trauma,(arg1),0
pelvic trauma,argininosuccinate synthetase,0
pelvic trauma,(ass),0
pelvic trauma,abbreviated injury scale,2
pelvic trauma,albumin,0
pelvic trauma,amylase,0
pelvic trauma,alt: alanine aminotransferase,0
pelvic trauma,alp: alkaline phosphatase,0
pelvic trauma,ast: aspartate aminotransferase,0
pelvic trauma,apache ii,0
pelvic trauma,area under the receiver operating characteristic curve,0
pelvic trauma,arterial pressure,0
pelvic trauma,arterial partial pressure of carbon dioxide,0
pelvic trauma,arterial partial pressure of oxygen,0
pelvic trauma,aurocs,0
pelvic trauma,auc,0
pelvic trauma,active t lymphocytes,0
pelvic trauma,(atl),0
pelvic trauma,amylase,0
pelvic trauma,amyloid a,0
pelvic trauma,arterial ph,0
pelvic trauma,bilirubin,0
pelvic trauma,biochemical,1
pelvic trauma,biochemical marker,0
pelvic trauma,biochemical panel,0
pelvic trauma,biomarkers,0
pelvic trauma,biomarker panel,0
pelvic trauma,biochemical parameters,0
pelvic trauma,blood urine nitrogen,0
pelvic trauma,blood pressure,8
pelvic trauma,bun,0
pelvic trauma,bnp,0
pelvic trauma,b lymphocytes,0
pelvic trauma,(cd3),0
pelvic trauma,(cd4),0
pelvic trauma,(cd8),0
pelvic trauma,complete blood counts,0
pelvic trauma,c3 complement,0
pelvic trauma,complement factor b,0
pelvic trauma,computed tomogram,0
pelvic trauma,c5a,0
pelvic trauma,chip,0
pelvic trauma,ck-mb,0
pelvic trauma,clinical factors,0
pelvic trauma,clinical variable,0
pelvic trauma,creatinine,0
pelvic trauma,creatine kinase,0
pelvic trauma,c-reactive protein,0
pelvic trauma,crp,0
pelvic trauma,coagulation tests,1
pelvic trauma,complement,0
pelvic trauma,computed tomography,16
pelvic trauma,computed tomographic scanning,0
pelvic trauma,creatine kinase muscle and brain,0
pelvic trauma,ctni,0
pelvic trauma,ct scan,6
pelvic trauma,cystatin c,0
pelvic trauma,cystatin-c,0
pelvic trauma,cxcl10,0
pelvic trauma,cxcr3,0
pelvic trauma,cadherin-5,0
pelvic trauma,calcium,0
pelvic trauma,caspase cleaved cytokeratin 18,0
pelvic trauma,(cck18),0
pelvic trauma,cdh5,0
pelvic trauma,ceruloplasmin,0
pelvic trauma,clinical parameters,0
pelvic trauma,collagen iv,0
pelvic trauma,cytokeratin 18,0
pelvic trauma,d-dimer,0
pelvic trauma,diagnosis,40
pelvic trauma,diagnostic,39
